company,conm,conml,cik,tic,fyear,report
vermont research corp,VERMONT RESEARCH INC,Vermont Research Inc,319922.0,VRE.1,1992,1.0
vermont research corp,VERMONT RESEARCH INC,Vermont Research Inc,319922.0,VRE.1,1993,1.0
vermont yankee nuclear power corp,VERMONT YANKEE NUCLEAR POWER,Vermont Yankee Nuclear Power Corp,103298.0,3009B,1990,1.0
verna corp,VERNA CORP,Verna Corp,320435.0,4257B,1985,1.0
vernitron corp,AXSYS TECHNOLOGIES INC,Axsys Technologies Inc,206030.0,AXYS,1984,1.0
vernitron corp,AXSYS TECHNOLOGIES INC,Axsys Technologies Inc,206030.0,AXYS,1985,1.0
vernitron corp,AXSYS TECHNOLOGIES INC,Axsys Technologies Inc,206030.0,AXYS,1986,1.0
vertipile inc,QUAKER FABRIC CORP,Quaker Fabric Corporation,103341.0,QFABQ,1985,1.0
vertipile inc,QUAKER FABRIC CORP,Quaker Fabric Corporation,103341.0,QFABQ,1987,1.0
quaker fabric corp,QUAKER FABRIC CORP,Quaker Fabric Corporation,103341.0,QFABQ,1988,1.0
quaker fabric corp,QUAKER FABRIC CORP,Quaker Fabric Corporation,103341.0,QFABQ,1989,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1984,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1985,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1986,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1987,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1988,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1989,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1990,1.0
viatech inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1991,1.0
continental can co inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1992,1.0
continental can co inc,CONTINENTAL CAN/DE,Continental Can Co Inc,103392.0,CAN.1,1993,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1986,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1987,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1988,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1989,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1990,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1991,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1992,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1993,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1994,1.0
vicon industries inc,VICON INDUSTRIES INC,Vicon Industries Inc.,310056.0,VCON,1995,1.0
vintage enterprises inc,VINTAGE ENTERPRISES INC,Vintage Enterprises Inc,103634.0,VIN.1,1985,1.0
vintage enterprises inc,VINTAGE ENTERPRISES INC,Vintage Enterprises Inc,103634.0,VIN.1,1986,1.0
vintage enterprises inc,VINTAGE ENTERPRISES INC,Vintage Enterprises Inc,103634.0,VIN.1,1987,1.0
vintage enterprises inc,VINTAGE ENTERPRISES INC,Vintage Enterprises Inc,103634.0,VIN.1,1988,1.0
viratek inc,VIRATEK INC,Viratek Inc,351237.0,VRA.,1992,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1985,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1986,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1987,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1988,1.0
virgo mfg corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1989,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1990,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1991,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1992,1.0
virco manufacturing corp,VIRCO MFG. CORP,Virco Mfg. Corp,751365.0,VIRC,1993,1.0
virginia electric & power co,VIRGINIA ELECTRIC & POWER CO,Virginia Electric & Power Co,103682.0,D1,1980,1.0
virginia electric & power co,VIRGINIA ELECTRIC & POWER CO,Virginia Electric & Power Co,103682.0,D1,1981,1.0
virginia electric & power co,VIRGINIA ELECTRIC & POWER CO,Virginia Electric & Power Co,103682.0,D1,1982,1.0
virginia electric & power co,VIRGINIA ELECTRIC & POWER CO,Virginia Electric & Power Co,103682.0,D1,1991,1.0
virginia electric & power co,VIRGINIA ELECTRIC & POWER CO,Virginia Electric & Power Co,103682.0,D1,1992,1.0
virginia electric & power co,VIRGINIA ELECTRIC & POWER CO,Virginia Electric & Power Co,103682.0,D1,1993,1.0
viriginia electric & power co,VIRGINIA ELECTRIC & POWER CO,Virginia Electric & Power Co,103682.0,D1,1994,1.0
virginia international co,VIRGINIA INTERNATIONAL CO,Virginia International Co,103694.0,EST1,1984,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1984,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1985,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1986,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1987,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1988,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1989,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1990,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1991,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1992,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1993,1.0
vishay intertechnology inc,VISHAY INTERTECHNOLOGY INC,Vishay Intertechnology Inc.,103730.0,VSH,1994,1.0
vista resources inc,FUQUA ENTERPRISES INC,Fuqua Enterprises Inc,88190.0,FQE,1980,1.0
vista resources inc,FUQUA ENTERPRISES INC,Fuqua Enterprises Inc,88190.0,FQE,1981,1.0
vista resources inc,FUQUA ENTERPRISES INC,Fuqua Enterprises Inc,88190.0,FQE,1991,1.0
vista resources inc,FUQUA ENTERPRISES INC,Fuqua Enterprises Inc,88190.0,FQE,1992,1.0
visual graphics corp,VGC CORP  -CL B,VGC Corp,103758.0,VGC.B,1985,1.0
visual graphics corp,VGC CORP  -CL B,VGC Corp,103758.0,VGC.B,1986,1.0
visual graphics corp,VGC CORP  -CL B,VGC Corp,103758.0,VGC.B,1987,1.0
vitronics corp,VITRONICS CORP,Vitronics Corp,712036.0,VTC.2,1989,1.0
vitronics corp,VITRONICS CORP,Vitronics Corp,712036.0,VTC.2,1990,1.0
vitronics corp,VITRONICS CORP,Vitronics Corp,712036.0,VTC.2,1991,1.0
vitronics corp,VITRONICS CORP,Vitronics Corp,712036.0,VTC.2,1992,1.0
vitronics corp,VITRONICS CORP,Vitronics Corp,712036.0,VTC.2,1993,1.0
voplex corp,VOPLEX CORP,Voplex Corp,103916.0,3VOTP,1984,1.0
voplex corp,VOPLEX CORP,Voplex Corp,103916.0,3VOTP,1985,1.0
voplex corp,VOPLEX CORP,Voplex Corp,103916.0,3VOTP,1986,1.0
voplex corp,VOPLEX CORP,Voplex Corp,103916.0,3VOTP,1988,1.0
voplex corp,VOPLEX CORP,Voplex Corp,103916.0,3VOTP,1989,1.0
voplex corp,VOPLEX CORP,Voplex Corp,103916.0,3VOTP,1990,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1980,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1981,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1982,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1983,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1984,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1986,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1987,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1988,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1989,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1990,1.0
vornado inc,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1991,1.0
vornado realty trust,VORNADO REALTY TRUST,Vornado Realty Trust,899689.0,VNO,1993,1.0
vulcan international corp,VULCAN INTL CORP,Vulcan International Corp,848446.0,VULC,1989,1.0
vulcan international corp,VULCAN INTL CORP,Vulcan International Corp,848446.0,VULC,1991,1.0
vulcan inc,VULCAN INC,Vulcan Inc,103966.0,VX.,1980,1.0
vulcan inc,VULCAN INC,Vulcan Inc,103966.0,VX.,1981,1.0
vulcan inc,VULCAN INC,Vulcan Inc,103966.0,VX.,1982,1.0
vulcan inc,VULCAN INC,Vulcan Inc,103966.0,VX.,1983,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1980,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1981,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1982,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1983,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1984,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1985,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1986,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1987,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1988,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1989,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1990,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1991,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1992,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1993,1.0
vulcan materials co,VULCAN MATERIALS CO,Vulcan Materials Co,1396009.0,VMC,1994,1.0
vyquest inc,VYQUEST INC,Vyquest Inc,702001.0,VY,1985,1.0
vyquest inc,VYQUEST INC,Vyquest Inc,702001.0,VY,1987,1.0
vyquest inc,VYQUEST INC,Vyquest Inc,702001.0,VY,1988,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1980,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1981,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1982,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1983,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1984,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1985,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1986,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1987,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1988,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1989,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1990,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1991,1.0
wicor inc,WICOR INC,Wicor Inc,314890.0,WIC,1993,1.0
wtc international n v,WTC INTERNATIONAL N.V.,WTC International N.V.,,WAF.2,1985,1.0
wtc international n v,WTC INTERNATIONAL N.V.,WTC International N.V.,,WAF.2,1986,1.0
wabash railroad co,WABASH RAILROAD CO,Wabash Railroad Co,104005.0,3WABR,1990,1.0
first wachovia corp,WACHOVIA CORP-OLD,Wachovia Corp-Old,774203.0,WB.1,1985,1.0
first wachovia corp,WACHOVIA CORP-OLD,Wachovia Corp-Old,774203.0,WB.1,1986,1.0
first wachovia corp,WACHOVIA CORP-OLD,Wachovia Corp-Old,774203.0,WB.1,1987,1.0
first wachovia corp,WACHOVIA CORP-OLD,Wachovia Corp-Old,774203.0,WB.1,1988,1.0
first wachovia corp,WACHOVIA CORP-OLD,Wachovia Corp-Old,774203.0,WB.1,1989,1.0
first wachovia corp,WACHOVIA CORP-OLD,Wachovia Corp-Old,774203.0,WB.1,1990,1.0
wachovia realty investments,WACHOVIA REALTY INVESTMENTS,Wachovia Realty Investments,,WRI.1,1980,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1982,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1983,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1984,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1985,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1986,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1988,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1989,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1990,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1991,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1993,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1994,1.0
wackenhut corp,WACKENHUT CORP  -SER A,Wackenhut Corp,104030.0,WAK,1995,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1981,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1982,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1983,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1984,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1985,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1986,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1987,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1988,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1989,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1990,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1991,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1993,1.0
wainoco oil corp,FRONTIER OIL CORP,Frontier Oil Corp.,110430.0,FTO,1994,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1980,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1982,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1983,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1984,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1985,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1986,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1987,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1989,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1990,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1992,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1994,1.0
wal mart stores inc,WALMART INC,Walmart Inc,104169.0,WMT,1995,1.0
walbar inc,WALBAR INC,Walbar Inc,311975.0,WBR.1,1984,1.0
hiram walker resources ltd,WALKER (HIRAM) RESOURCES LTD,Walker (Hiram) Resources Ltd,,HWR.,1981,1.0
hiram walker resources ltd,WALKER (HIRAM) RESOURCES LTD,Walker (Hiram) Resources Ltd,,HWR.,1983,1.0
hiram walker resources ltd,WALKER (HIRAM) RESOURCES LTD,Walker (Hiram) Resources Ltd,,HWR.,1984,1.0
hiram walker resources ltd,WALKER (HIRAM) RESOURCES LTD,Walker (Hiram) Resources Ltd,,HWR.,1985,1.0
wallace business forms inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1980,1.0
wallace business forms inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1981,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1982,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1983,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1984,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1985,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1986,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1987,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1988,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1989,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1990,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1991,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1992,1.0
wallace computer services inc,WALLACE COMPUTER SVCS INC,Wallace Computer Services Inc.,104348.0,WCS.,1994,1.0
wallace murray corp,WALLACE-MURRAY CORP,Wallace-Murray Corp,,WMC.2,1980,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1980,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1981,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1982,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1983,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1984,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1985,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1986,1.0
jim walter corp,WALTER (JIM) CORP,Walter (Jim) Corp,,JWC.,1987,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1985,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1986,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1987,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1988,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1989,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1990,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1991,1.0
wang laboratories inc,WANG LABS INC,Wang Labs Inc,104519.0,WANG,1992,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1981,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1982,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1983,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1984,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1985,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1986,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1987,1.0
warner communications inc,WARNER COMMUNICATIONS INC,Warner Communications Inc,104650.0,WCI.1,1988,1.0
warner insurance services inc,COVER-ALL TECHNOLOGIES INC,Cover-All Technologies Inc,737300.0,COVR,1992,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1980,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1981,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1982,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1983,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1984,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1985,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1986,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1987,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1988,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1989,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1990,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1991,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1993,1.0
warner lambert co,WARNER-LAMBERT CO,Warner-Lambert Co,104669.0,WLA,1994,1.0
washington energy co,WASHINGTON ENERGY CO,Washington Energy Co,225998.0,WEG.2,1992,1.0
washington energy co,WASHINGTON ENERGY CO,Washington Energy Co,225998.0,WEG.2,1993,1.0
washington energy co,WASHINGTON ENERGY CO,Washington Energy Co,225998.0,WEG.2,1994,1.0
washington energy co,WASHINGTON ENERGY CO,Washington Energy Co,225998.0,WEG.2,1995,1.0
washington homes inc,WASHINGTON HOMES INC,Washington Homes Inc,104834.0,WHI.,1985,1.0
washington homes inc,WASHINGTON HOMES INC,Washington Homes Inc,104834.0,WHI.,1986,1.0
washington homes inc,WASHINGTON HOMES INC,Washington Homes Inc,104834.0,WHI.,1987,1.0
washington homes inc,WASHINGTON HOMES INC,Washington Homes Inc,104834.0,WHI.,1994,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1980,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1981,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1982,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1983,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1984,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1985,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1986,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1987,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1988,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1989,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1990,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1991,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1992,1.0
washington national corp,WASHINGTON NATIONAL CORP,Washington National Corp,104867.0,WNT,1993,1.0
washington post co,GRAHAM HOLDINGS CO,Graham Holdings Co,104889.0,GHC,1985,1.0
washington post co,GRAHAM HOLDINGS CO,Graham Holdings Co,104889.0,GHC,1986,1.0
washington post co,GRAHAM HOLDINGS CO,Graham Holdings Co,104889.0,GHC,1988,1.0
washington post co,GRAHAM HOLDINGS CO,Graham Holdings Co,104889.0,GHC,1989,1.0
washington post co,GRAHAM HOLDINGS CO,Graham Holdings Co,104889.0,GHC,1990,1.0
washington post co,GRAHAM HOLDINGS CO,Graham Holdings Co,104889.0,GHC,1994,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1984,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1985,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1986,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1987,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1988,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1989,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1991,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1992,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1993,1.0
washington real estate investment trust,WASHINGTON REIT,Washington Real Estate Investment Trust,104894.0,WRE,1994,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1980,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1981,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1982,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1983,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1984,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1986,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1987,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1988,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1989,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1990,1.0
washington water power co,AVISTA CORP,Avista Corp,104918.0,AVA,1991,1.0
